FUSION_ID,Tml_1,Tml_2,Tml_3,Tms_1,Tms_2,Tms_3
Tpr_TRINITY_DN10426_c1_g11|Tdu_TRINITY_DN14901_c0_g1,5,19,18,36,10,26
Tpr_TRINITY_DN15890_c1_g3|Tdu_TRINITY_DN25023_c2_g1,0,2,1,2,0,5
Tpr_TRINITY_DN11118_c1_g2|Tdu_TRINITY_DN24387_c2_g2,9,10,13,15,12,28
Tpr_TRINITY_DN12437_c6_g1|Tdu_TRINITY_DN18152_c3_g1,18,38,54,47,47,68
Tpr_TRINITY_DN12422_c3_g4|Tdu_TRINITY_DN23379_c3_g1,1,0,0,1,0,3
Tpr_TRINITY_DN12134_c0_g2|Tdu_TRINITY_DN21624_c3_g1,119,157,84,100,124,183
Tpr_TRINITY_DN8165_c0_g1|Tdu_TRINITY_DN15693_c0_g1,1,21,5,1,2,6
Tpr_TRINITY_DN12409_c3_g1|Tdu_TRINITY_DN22484_c2_g8,8,8,4,6,5,5
Tpr_TRINITY_DN12330_c1_g4|Tdu_TRINITY_DN20630_c0_g1,12,20,10,15,23,28
Tpr_TRINITY_DN15316_c5_g4|Tdu_TRINITY_DN19520_c4_g1,2,1,1,1,1,4
Tpr_TRINITY_DN11324_c0_g1|Tdu_TRINITY_DN11585_c0_g1,120,102,121,145,145,167
Tpr_TRINITY_DN14194_c1_g7|Tdu_TRINITY_DN8757_c0_g1,5,14,12,15,16,14
Tpr_TRINITY_DN10288_c2_g1|Tdu_TRINITY_DN23604_c4_g1,26,36,58,51,41,101
Tpr_TRINITY_DN14549_c5_g3|Tdu_TRINITY_DN19459_c2_g1,7,4,6,6,3,19
Tpr_TRINITY_DN12493_c7_g1|Tdu_TRINITY_DN18655_c4_g1,6,2,5,9,7,14
Tpr_TRINITY_DN13630_c0_g7|Tdu_TRINITY_DN24974_c6_g2,72,176,186,183,94,324
Tpr_TRINITY_DN12143_c3_g1|Tdu_TRINITY_DN20625_c4_g1,105,98,89,138,109,182
Tpr_TRINITY_DN11809_c7_g3|Tdu_TRINITY_DN17369_c3_g2,34,40,64,86,50,90
Tpr_TRINITY_DN12870_c3_g1|Tdu_TRINITY_DN17260_c2_g1,5,0,4,5,1,5
Tpr_TRINITY_DN10769_c4_g1|Tdu_TRINITY_DN17328_c4_g1,273,241,334,360,293,347
Tpr_TRINITY_DN12636_c2_g10|Tdu_TRINITY_DN19969_c1_g5,2,394,63,9,14,51
Tpr_TRINITY_DN11191_c5_g12|Tdu_TRINITY_DN17180_c6_g3,0,18,2,1,2,0
Tpr_TRINITY_DN11075_c8_g1|Tdu_TRINITY_DN16663_c7_g1,2,6,3,8,7,16
Tpr_TRINITY_DN6697_c0_g1|Tdu_TRINITY_DN24609_c6_g3,0,5,6,3,0,3
Tpr_TRINITY_DN12193_c2_g1|Tdu_TRINITY_DN21687_c3_g1,4,6,12,7,2,9
Tpr_TRINITY_DN11366_c0_g1|Tdu_TRINITY_DN17359_c4_g3,37,185,125,87,99,135
Tpr_TRINITY_DN4810_c0_g2|Tdu_TRINITY_DN13227_c0_g1,0,0,0,0,0,0
Tpr_TRINITY_DN14222_c1_g6|Tdu_TRINITY_DN17376_c1_g4,25,48,21,43,84,32
Tpr_TRINITY_DN15390_c2_g2|Tdu_TRINITY_DN18344_c3_g3,374,192,271,298,202,427
Tpr_TRINITY_DN14752_c6_g5|Tdu_TRINITY_DN21255_c1_g1,24,37,70,41,32,65
