baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
Tpr_TRINITY_DN11283_c3_g1|Tdu_TRINITY_DN25596_c4_g2	25.6788635680073	0.0301257432936443	0.356225746387576	0.0845692474481259	0.932603848437006	0.970592845238745
Tpr_TRINITY_DN11284_c2_g19|Tdu_TRINITY_DN20652_c0_g3	13.5473653570614	0.2898972740155	0.45205981445723	0.64128078794964	0.521340269130832	0.75281357515402
Tpr_TRINITY_DN11285_c1_g4|Tdu_TRINITY_DN17239_c2_g3	102.996083817989	-0.304188864132715	0.271477491371654	-1.12049386708189	0.262503364612558	0.540883419555032
Tpr_TRINITY_DN11295_c2_g2|Tdu_TRINITY_DN23322_c3_g3	111.78650060976	-0.825456804082943	0.383168827210458	-2.15429008171783	0.0312174302024776	0.174330082516103
Tpr_TRINITY_DN11295_c2_g3|Tdu_TRINITY_DN12723_c0_g1	50.657966555942	0.333714904931807	0.32397359320849	1.03006822755782	0.302977978808262	0.585248959126404
Tpr_TRINITY_DN11301_c4_g1|Tdu_TRINITY_DN21600_c2_g2	40.0326440255502	0.060003121813665	0.356692062694546	0.168221073831544	0.866409362666624	0.942738432899094
Tpr_TRINITY_DN11305_c3_g1|Tdu_TRINITY_DN19745_c1_g3	98.6785250150635	0.145258320213369	0.435122528604717	0.333833140470019	0.738505474140899	0.89105829175802
Tpr_TRINITY_DN11305_c3_g3|Tdu_TRINITY_DN19745_c1_g6	356.411804228604	-0.33564591603467	0.196895502101516	-1.70469062244813	0.0882521397198985	0.310147805758706
Tpr_TRINITY_DN11312_c1_g9|Tdu_TRINITY_DN22458_c5_g3	6.32169618849497	-0.459656781335734	0.534449274295875	-0.860056891163941	0.389757682785031	0.663610096608647
Tpr_TRINITY_DN11315_c4_g5|Tdu_TRINITY_DN19375_c2_g1	4.66401901582207	-0.486728816979515	0.560198045247272	-0.86885133054092	0.384928452900113	0.660260255380696
Tpr_TRINITY_DN11315_c4_g7|Tdu_TRINITY_DN19200_c4_g1	6.31742880661213	0.0599011664840746	0.517562157567799	0.11573714501379	0.907860866591586	0.961647176891326
Tpr_TRINITY_DN11315_c5_g2|Tdu_TRINITY_DN19858_c3_g1	241.442355186641	-0.165359311615209	0.361809398907855	-0.457034317279642	0.647646379514512	0.837959563898587
Tpr_TRINITY_DN11319_c0_g3|Tdu_TRINITY_DN20768_c1_g9	245.463672727947	0.199369294490232	0.244238559183242	0.816289185282382	0.414334758294445	0.679036570837496
Tpr_TRINITY_DN11319_c1_g4|Tdu_TRINITY_DN18838_c1_g1	284.565615024568	-1.04587334144583	0.55921446731918	-1.87025444184169	0.0614484927845979	0.259172948183704
Tpr_TRINITY_DN11320_c3_g1|Tdu_TRINITY_DN23701_c5_g2	25.7932772240244	0.00650875836168136	0.40983380027329	0.0158814581846132	0.987328962363393	0.99495832252711
Tpr_TRINITY_DN11321_c4_g2|Tdu_TRINITY_DN17648_c4_g2	26.5873697887256	-0.802343767941718	0.443014206084884	-1.81110166879837	0.0701251152682111	0.277884646995901
Tpr_TRINITY_DN11323_c2_g1|Tdu_TRINITY_DN20331_c0_g1	188.486636761675	0.236530955168343	0.176772140511639	1.33805561489351	0.180878308014067	0.44981178784878
Tpr_TRINITY_DN11323_c2_g7|Tdu_TRINITY_DN19402_c2_g2	177.830820049603	-0.233169505662378	0.214771980776621	-1.08566073106571	0.277629120200799	0.557680644201221
