FUSION_ID,Tdu_1,Tdu_2,Tdu_3,Tdu_4,Tdu_5,Tdu_6,Tpr_1,Tpr_2,Tpr_3
Tpr_TRINITY_DN10830_c0_g2|Tdu_TRINITY_DN16824_c0_g5,27,45,56,29,39,28,7,32,17
Tpr_TRINITY_DN6122_c0_g1|Tdu_TRINITY_DN37846_c0_g1,20,19,18,10,17,14,14,1,7
Tpr_TRINITY_DN14771_c8_g6|Tdu_TRINITY_DN18489_c3_g2,19,22,32,23,29,18,13,27,15
Tpr_TRINITY_DN6898_c0_g1|Tdu_TRINITY_DN23300_c5_g1,1,3,0,2,0,0,0,2,2
Tpr_TRINITY_DN15533_c2_g1|Tdu_TRINITY_DN18838_c2_g6,40,68,38,32,53,41,59,150,70
Tpr_TRINITY_DN7374_c0_g1|Tdu_TRINITY_DN16956_c0_g1,0,4,1,5,0,4,0,3,0
Tpr_TRINITY_DN10973_c0_g8|Tdu_TRINITY_DN17701_c3_g1,3,8,3,2,6,1,1,2,4
Tpr_TRINITY_DN14760_c2_g1|Tdu_TRINITY_DN21911_c2_g4,25,22,66,25,43,23,19,78,45
Tpr_TRINITY_DN14126_c1_g9|Tdu_TRINITY_DN18292_c6_g2,3,5,15,12,9,11,6,25,12
Tpr_TRINITY_DN13112_c3_g9|Tdu_TRINITY_DN25069_c2_g1,449,586,564,446,404,438,133,307,167
Tpr_TRINITY_DN12978_c2_g1|Tdu_TRINITY_DN21592_c2_g3,53,61,116,41,72,60,35,92,54
Tpr_TRINITY_DN8856_c0_g2|Tdu_TRINITY_DN31369_c0_g1,0,0,0,0,1,0,0,0,0
Tpr_TRINITY_DN11038_c4_g8|Tdu_TRINITY_DN22686_c1_g3,697,1142,1324,822,934,1053,715,1534,754
Tpr_TRINITY_DN12777_c3_g7|Tdu_TRINITY_DN15942_c0_g1,16,10,11,9,21,5,7,15,8
Tpr_TRINITY_DN14647_c0_g2|Tdu_TRINITY_DN20553_c6_g1,32,55,89,26,44,34,19,16,13
Tpr_TRINITY_DN5457_c0_g1|Tdu_TRINITY_DN13606_c0_g1,4,5,9,11,8,4,3,6,2
Tpr_TRINITY_DN13580_c5_g3|Tdu_TRINITY_DN23865_c0_g1,3,2,2,0,3,2,1,2,0
Tpr_TRINITY_DN15229_c3_g5|Tdu_TRINITY_DN20036_c5_g3,19,30,24,20,23,15,13,19,9
Tpr_TRINITY_DN13095_c0_g1|Tdu_TRINITY_DN20734_c1_g6,191,260,244,234,310,229,134,213,98
Tpr_TRINITY_DN15264_c1_g3|Tdu_TRINITY_DN20127_c1_g1,54,110,97,68,87,49,55,67,23
Tpr_TRINITY_DN10832_c8_g3|Tdu_TRINITY_DN14158_c0_g1,0,3,2,0,0,0,1,5,2
Tpr_TRINITY_DN11065_c1_g2|Tdu_TRINITY_DN15155_c1_g1,80,78,69,59,62,56,54,110,58
Tpr_TRINITY_DN12901_c5_g2|Tdu_TRINITY_DN16338_c0_g1,8,7,0,9,6,5,18,38,7
Tpr_TRINITY_DN14945_c4_g4|Tdu_TRINITY_DN17045_c0_g1,0,0,2,0,3,2,2,3,4
Tpr_TRINITY_DN10529_c1_g1|Tdu_TRINITY_DN18426_c5_g1,1047,1243,1492,987,964,1216,1278,2570,1261
Tpr_TRINITY_DN16445_c0_g1|Tdu_TRINITY_DN14128_c0_g1,0,0,0,0,0,3,0,2,0
Tpr_TRINITY_DN15101_c2_g1|Tdu_TRINITY_DN20083_c6_g1,149,184,172,143,186,171,64,130,55
Tpr_TRINITY_DN39224_c0_g1|Tdu_TRINITY_DN12511_c0_g1,0,0,0,1,0,0,1,0,0
Tpr_TRINITY_DN7668_c0_g1|Tdu_TRINITY_DN17508_c2_g1,20,32,43,16,59,30,14,10,6
Tpr_TRINITY_DN15525_c1_g1|Tdu_TRINITY_DN21784_c0_g1,248,266,312,278,226,215,239,358,207
Tpr_TRINITY_DN12549_c2_g5|Tdu_TRINITY_DN18027_c1_g4,14,24,29,12,23,35,43,66,46
Tpr_TRINITY_DN13493_c0_g1|Tdu_TRINITY_DN16799_c0_g1,134,132,131,138,140,87,154,153,98
Tpr_TRINITY_DN15177_c0_g1|Tdu_TRINITY_DN17578_c7_g2,7,8,6,9,5,3,4,5,11
Tpr_TRINITY_DN13767_c0_g1|Tdu_TRINITY_DN21451_c4_g5,461,609,558,424,567,490,109,211,68
Tpr_TRINITY_DN12896_c9_g2|Tdu_TRINITY_DN20213_c4_g1,20,49,43,23,26,28,3,5,4
Tpr_TRINITY_DN10598_c0_g2|Tdu_TRINITY_DN20372_c2_g1,34,47,81,38,40,65,33,70,55
Tpr_TRINITY_DN13626_c1_g2|Tdu_TRINITY_DN21923_c4_g1,12,17,12,7,1,12,9,8,2
Tpr_TRINITY_DN14780_c1_g2|Tdu_TRINITY_DN18435_c0_g1,8,1,15,1,14,5,5,11,4
Tpr_TRINITY_DN10137_c3_g4|Tdu_TRINITY_DN21232_c7_g10,54,45,37,54,27,43,53,86,44
Tpr_TRINITY_DN11304_c3_g5|Tdu_TRINITY_DN17200_c4_g1,314,380,418,201,327,329,194,378,208
Tpr_TRINITY_DN12899_c5_g2|Tdu_TRINITY_DN19461_c3_g2,132,247,264,160,179,220,91,281,172
Tpr_TRINITY_DN10528_c5_g2|Tdu_TRINITY_DN18934_c1_g1,1417,1936,997,1108,1933,978,1474,2471,1184
Tpr_TRINITY_DN15775_c2_g6|Tdu_TRINITY_DN19323_c3_g1,213,245,219,174,199,166,87,122,78
Tpr_TRINITY_DN10622_c0_g1|Tdu_TRINITY_DN25400_c4_g11,5,9,6,1,6,3,8,15,8
Tpr_TRINITY_DN11161_c2_g1|Tdu_TRINITY_DN19799_c7_g5,532,503,559,432,514,505,206,310,159
Tpr_TRINITY_DN10235_c3_g1|Tdu_TRINITY_DN17318_c2_g1,20,24,29,24,27,37,28,95,47
Tpr_TRINITY_DN10406_c6_g1|Tdu_TRINITY_DN19667_c1_g4,2,5,1,1,3,2,3,5,2
Tpr_TRINITY_DN12896_c8_g2|Tdu_TRINITY_DN4168_c0_g1,10,22,25,23,17,30,10,18,4
Tpr_TRINITY_DN11460_c3_g5|Tdu_TRINITY_DN16979_c0_g2,100,131,136,107,162,100,48,96,51
Tpr_TRINITY_DN15959_c2_g2|Tdu_TRINITY_DN25051_c1_g1,46,58,74,41,38,37,27,64,31
Tpr_TRINITY_DN10562_c6_g1|Tdu_TRINITY_DN17925_c2_g1,7,7,12,6,16,13,8,22,14
Tpr_TRINITY_DN14682_c5_g11|Tdu_TRINITY_DN19228_c2_g5,63,71,62,85,52,42,62,74,42
Tpr_TRINITY_DN10226_c7_g2|Tdu_TRINITY_DN20397_c3_g1,2,10,22,4,4,11,5,33,18
Tpr_TRINITY_DN11903_c1_g4|Tdu_TRINITY_DN22646_c1_g2,123,172,184,165,203,141,176,278,132
Tpr_TRINITY_DN12775_c0_g1|Tdu_TRINITY_DN16972_c1_g1,39,42,50,31,26,27,37,53,34
Tpr_TRINITY_DN13468_c1_g1|Tdu_TRINITY_DN3725_c0_g1,14,16,16,16,20,15,20,37,23
Tpr_TRINITY_DN11861_c2_g3|Tdu_TRINITY_DN19921_c3_g1,185,263,207,190,174,145,142,289,96
Tpr_TRINITY_DN15563_c2_g9|Tdu_TRINITY_DN24709_c4_g1,38,28,49,27,65,36,38,52,19
Tpr_TRINITY_DN15751_c1_g1|Tdu_TRINITY_DN18129_c2_g1,68,92,87,56,80,45,51,83,40
