baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
Tpr_TRINITY_DN11257_c2_g1|Tdu_TRINITY_DN16696_c0_g1	96.0240484737114	-0.229716336435676	0.199746478076247	-1.15003948328935	0.250127609560923	0.49260509906552
Tpr_TRINITY_DN10853_c1_g4|Tdu_TRINITY_DN21860_c3_g3	750.334395177448	-0.116772091930158	0.141724004687288	-0.823940109424748	0.409973588709342	0.651872806538421
Tpr_TRINITY_DN12798_c2_g2|Tdu_TRINITY_DN24179_c2_g3	58.6860277023346	-0.669006527548947	0.262663424362045	-2.54701060558326	0.0108650131102414	0.0590496837891748
Tpr_TRINITY_DN21120_c0_g1|Tdu_TRINITY_DN19044_c2_g2	1.2111771027934	0.941018939474617	0.577441929740781	1.62963389218557	0.10317889683328	0.287400386548794
Tpr_TRINITY_DN15495_c0_g2|Tdu_TRINITY_DN17403_c2_g1	42.4014158277944	0.0702197008857024	0.331921460074385	0.211555169918709	0.832454086847031	0.928532080144939
Tpr_TRINITY_DN38363_c0_g1|Tdu_TRINITY_DN14954_c0_g1	1.07767654080947	0.214991711808586	0.600939829535043	0.357759132016476	0.720523576882773	0.867684005182291
Tpr_TRINITY_DN15572_c3_g1|Tdu_TRINITY_DN22002_c1_g1	63.2823459172469	-0.354427637702905	0.215044268972406	-1.64816128044959	0.0993195799460917	0.28019674475696
Tpr_TRINITY_DN13699_c1_g3|Tdu_TRINITY_DN13669_c0_g1	14.2607653096328	-0.270511413443055	0.372627981919223	-0.725955716073132	0.467865918692193	0.699964623690072
Tpr_TRINITY_DN11223_c1_g1|Tdu_TRINITY_DN21812_c3_g7	27.659854726	0.544602962777779	0.325290075679694	1.67420712617755	0.0940898994604262	0.271210440565119
Tpr_TRINITY_DN8521_c0_g1|Tdu_TRINITY_DN16367_c0_g1	4.0806913686985	0.0866364329720372	0.594936849451891	0.145622906114917	0.884219084280919	0.952823871357714
Tpr_TRINITY_DN11904_c1_g9|Tdu_TRINITY_DN22597_c5_g2	1.62261179170976	-0.973044567946458	0.627870828136219	-1.54975279045032	0.121200862114795	0.318065368502095
Tpr_TRINITY_DN13298_c1_g1|Tdu_TRINITY_DN18431_c4_g1	38.1141359756989	1.22693277854885	0.484243697198681	2.53370934024867	0.0112862304302158	0.0605912643915679
Tpr_TRINITY_DN11712_c1_g8|Tdu_TRINITY_DN19492_c0_g1	442.569172062165	0.113302254118859	0.27191599689731	0.416681090526823	0.676911687354163	0.843534924112346
Tpr_TRINITY_DN13660_c2_g3|Tdu_TRINITY_DN19486_c2_g1	66.3946679117639	0.423827624362079	0.274673536264395	1.54302314713752	0.122825159819131	0.320632488091144
Tpr_TRINITY_DN15747_c5_g5|Tdu_TRINITY_DN13769_c0_g1	1.79846019761762	0.124531630788941	0.638204674498164	0.195128045539408	0.845292707388062	0.935053044107892
Tpr_TRINITY_DN11346_c1_g2|Tdu_TRINITY_DN14468_c0_g1	21.4219893489092	-0.0743535784639453	0.371913750763119	-0.199921563296279	0.841541925802757	0.933284439186694
Tpr_TRINITY_DN11644_c3_g2|Tdu_TRINITY_DN21579_c2_g4	17.4522990196572	-0.539815213979525	0.395580015058475	-1.36461700144212	0.172373458353918	0.395153464539544
Tpr_TRINITY_DN15001_c5_g3|Tdu_TRINITY_DN22098_c2_g2	46.4958338162071	-0.028317241188075	0.258446910150176	-0.109566955827101	0.912752818263387	0.967396801220858
Tpr_TRINITY_DN9794_c0_g1|Tdu_TRINITY_DN20912_c0_g2	16.1053417987276	-0.373502555537417	0.334928310041303	-1.11517164819945	0.264776873047575	0.509072489807377
Tpr_TRINITY_DN10912_c0_g1|Tdu_TRINITY_DN18326_c0_g1	3.41066022623714	-0.329945084553473	0.590565658671867	-0.558693313281188	0.576371043623505	0.777440421201271
Tpr_TRINITY_DN11422_c2_g1|Tdu_TRINITY_DN19448_c0_g2	6.6714092399832	0.50432184305904	0.575518722617517	0.876290941092818	0.380871888510876	0.625138151742549
Tpr_TRINITY_DN10598_c0_g4|Tdu_TRINITY_DN13963_c0_g1	7.39128197994755	0.00759510158719505	0.473879115488923	0.016027508575386	0.987212445841924	0.995712763686491
Tpr_TRINITY_DN13642_c2_g1|Tdu_TRINITY_DN21365_c1_g4	112.213098680741	0.531701649112886	0.302669734161928	1.75670570625481	0.0789679844110617	0.240264292995358
Tpr_TRINITY_DN11701_c6_g1|Tdu_TRINITY_DN12468_c0_g1	6.0292963917996	-0.222551649323401	0.512096670979323	-0.434589135090056	0.663860682775833	0.835688805081136
Tpr_TRINITY_DN12542_c1_g1|Tdu_TRINITY_DN21845_c1_g1	4.9044181660391	-0.772449623519134	0.545347718333981	-1.41643505152812	0.156648167465004	0.372216869218205
Tpr_TRINITY_DN10379_c2_g1|Tdu_TRINITY_DN23200_c5_g2	6.8537913929962	-0.739629432591082	0.526230236237193	-1.40552439152832	0.159865401412178	0.376933176648714
Tpr_TRINITY_DN30976_c0_g1|Tdu_TRINITY_DN6594_c0_g1	10.8655284064649	-0.107973964077991	0.555007593942922	-0.194545021106675	0.845749147312252	0.935088247922001
Tpr_TRINITY_DN14803_c3_g1|Tdu_TRINITY_DN23572_c6_g1	30.2303890498264	0.661742282721799	0.34021302068275	1.94508217643697	0.0517650886984073	0.181350745039187
Tpr_TRINITY_DN1754_c0_g1|Tdu_TRINITY_DN28020_c0_g1	4.07425458669064	0.154016556220176	0.552062359581684	0.278983983506645	0.780257116282317	0.901835306130206
Tpr_TRINITY_DN9404_c0_g1|Tdu_TRINITY_DN9708_c0_g1	1.68798590652088	-1.45898815561126	0.638080834273717	-2.28652558930393	0.022223528846405	0.100452904814354
Tpr_TRINITY_DN13683_c4_g1|Tdu_TRINITY_DN22426_c1_g1	20.4614391553303	0.0558998720661198	0.316043004168495	0.176874258657272	0.859607158424509	0.940505397923368
Tpr_TRINITY_DN1379_c0_g1|Tdu_TRINITY_DN10898_c0_g1	6.49362819829221	1.28274480857212	0.573410713212322	2.2370436739593	0.025283485737424	0.110215726862279
Tpr_TRINITY_DN16433_c0_g1|Tdu_TRINITY_DN15338_c0_g1	1.24940329179895	-0.369083820546927	0.625809820974838	-0.589769939966741	0.55534489829349	0.762289110125129
Tpr_TRINITY_DN11732_c3_g2|Tdu_TRINITY_DN17099_c2_g2	31.127062055689	0.745211828638976	0.442080376074232	1.68569307521998	0.0918549313504275	0.266723272441866
