baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
Tpr_TRINITY_DN15383_c4_g16|Tdu_TRINITY_DN14160_c0_g1	32.1117393643366	0.860339903721883	0.323660591127158	2.65815464504258	0.00785698310737157	0.0457742015847981
Tpr_TRINITY_DN14551_c1_g11|Tdu_TRINITY_DN21735_c3_g1	44.6715874133424	1.57286819425298	0.390686730328572	4.02590636474953	5.67562721424457e-05	0.00079916024624101
Tpr_TRINITY_DN10334_c5_g3|Tdu_TRINITY_DN16861_c0_g1	26.4787078400153	1.83540358755431	0.415700445651048	4.415207168421	1.00913300163633e-05	0.000184577466462087
Tpr_TRINITY_DN10107_c0_g1|Tdu_TRINITY_DN19986_c5_g1	16.4808505503824	1.1520544355892	0.397568210791724	2.89775289954642	0.00375846580991775	0.0257366088513709
Tpr_TRINITY_DN10516_c1_g3|Tdu_TRINITY_DN19561_c1_g1	221.866192391299	0.654164446470655	0.175376230736402	3.73006332570742	0.00019143165105264	0.0022281753802755
Tpr_TRINITY_DN12437_c6_g1|Tdu_TRINITY_DN18152_c3_g1	69.7785119618598	1.01327511350225	0.213823221684975	4.73884503992321	2.14939790442261e-06	4.77157667854785e-05
Tpr_TRINITY_DN11366_c0_g1|Tdu_TRINITY_DN17359_c4_g3	92.121166310693	1.25035942429266	0.355355020996921	3.51862039485155	0.000433796933175215	0.00439020039631645
Tpr_TRINITY_DN12013_c2_g2|Tdu_TRINITY_DN16103_c0_g1	118.866206221605	0.449981705347655	0.166156758660097	2.70817575509024	0.00676541841768051	0.0404507773902347
Tpr_TRINITY_DN14932_c0_g2|Tdu_TRINITY_DN21704_c6_g1	172.878868452747	0.539526980773667	0.17665223613506	3.05417577822887	0.00225679806837835	0.0169969928392024
Tpr_TRINITY_DN1450_c0_g1|Tdu_TRINITY_DN20003_c0_g1	15.4801874554437	1.90213527652186	0.54336139171266	3.50068169276139	0.000464069773472556	0.00464111923315741
Tpr_TRINITY_DN14132_c3_g1|Tdu_TRINITY_DN20642_c1_g1	61.2205440675203	1.42880911730019	0.442188416147943	3.23122240457371	0.00123261988914193	0.0105539483665177
Tpr_TRINITY_DN12084_c0_g4|Tdu_TRINITY_DN17897_c3_g2	351.417225212025	0.628592167192914	0.231045501605901	2.72064230995121	0.00651552202268188	0.0392844783723351
Tpr_TRINITY_DN13112_c3_g9|Tdu_TRINITY_DN25069_c2_g1	321.455845258476	1.0804573907445	0.16637427307198	6.49413740955642	8.35105006438868e-11	4.4637578766497e-09
Tpr_TRINITY_DN14647_c0_g2|Tdu_TRINITY_DN20553_c6_g1	35.3642871053203	1.1372436975862	0.32223502566286	3.52923675893647	0.00041676009704562	0.00424902354497159
Tpr_TRINITY_DN15101_c2_g1|Tdu_TRINITY_DN20083_c6_g1	133.716068043564	0.851123119421219	0.208784841214511	4.07655610661291	4.57076304088586e-05	0.000665723172529024
Tpr_TRINITY_DN13767_c0_g1|Tdu_TRINITY_DN21451_c4_g5	291.142845277209	1.82392090040584	0.238346997899819	7.65237622658232	1.9729898328107e-14	1.92253018133439e-12
Tpr_TRINITY_DN12896_c9_g2|Tdu_TRINITY_DN20213_c4_g1	16.7490839484343	2.37150984950394	0.421091299710889	5.63181868429046	1.78319101766406e-08	6.15508347821282e-07
Tpr_TRINITY_DN15775_c2_g6|Tdu_TRINITY_DN19323_c3_g1	139.171593324992	0.863143580947703	0.179413720107765	4.81091178773427	1.50243319977522e-06	3.49014598369724e-05
Tpr_TRINITY_DN11161_c2_g1|Tdu_TRINITY_DN19799_c7_g5	321.772212876588	0.988345956913237	0.154393470669576	6.40147509235307	1.53882920179372e-10	7.88095271672122e-09
