logFC	AveExpr	t	P.Value	adj.P.Val	B
Tpr_TRINITY_DN11257_c2_g1|Tdu_TRINITY_DN16696_c0_g1	-0.395358406571682	6.72150489303683	-2.34604191079863	0.0418679804148331	0.144006297940593	-4.84726726875003
Tpr_TRINITY_DN10844_c2_g7|Tdu_TRINITY_DN25328_c2_g5	-0.596919036960748	7.81117987285719	-3.68283313908021	0.00451358171195739	0.0340604043551917	-2.71447810157327
Tpr_TRINITY_DN15383_c4_g16|Tdu_TRINITY_DN14160_c0_g1	1.00946162841349	5.00452567395647	3.51637961410765	0.00591390724748734	0.0406767803898267	-2.53411567572083
Tpr_TRINITY_DN1451_c0_g1|Tdu_TRINITY_DN16990_c3_g1	-0.586769830417992	7.03704649855971	-3.33115223902949	0.00801629299124421	0.0489041306152236	-3.23162093688122
Tpr_TRINITY_DN10853_c1_g4|Tdu_TRINITY_DN21860_c3_g3	-0.232925242043621	9.76774132489653	-1.58323302852034	0.145661540234866	0.325498884816357	-6.21675670814867
Tpr_TRINITY_DN12798_c2_g2|Tdu_TRINITY_DN24179_c2_g3	-0.521565288691932	5.8096299443629	-1.83434736843327	0.0976750204005174	0.254362059939787	-5.49050391302165
Tpr_TRINITY_DN15495_c0_g2|Tdu_TRINITY_DN17403_c2_g1	0.424042569282697	5.88278886600919	1.6691795723118	0.127252919525533	0.298675601010964	-5.73923045874211
Tpr_TRINITY_DN15572_c3_g1|Tdu_TRINITY_DN22002_c1_g1	-0.318810057165534	6.0432662445909	-1.55915693188783	0.151227063472773	0.333168505388843	-5.9305003803168
Tpr_TRINITY_DN13699_c1_g3|Tdu_TRINITY_DN13669_c0_g1	-0.134581166801958	4.15585159450072	-0.366723694400698	0.721764367048673	0.847108280587498	-6.566859328043
Tpr_TRINITY_DN11223_c1_g1|Tdu_TRINITY_DN21812_c3_g7	0.390411678962372	4.77108832496934	1.04401941324725	0.3220075261626	0.522835461753461	-6.24081292621144
Tpr_TRINITY_DN14551_c1_g11|Tdu_TRINITY_DN21735_c3_g1	1.42759434447643	5.20789671843985	2.32062805727782	0.0436940826592942	0.148197705237726	-4.52794729657894
Tpr_TRINITY_DN11678_c3_g2|Tdu_TRINITY_DN24143_c2_g2	-2.89562862474465	4.90319489668415	-3.93195604284132	0.00303082680015636	0.0265092889158957	-1.7071863594428
Tpr_TRINITY_DN13298_c1_g1|Tdu_TRINITY_DN18431_c4_g1	0.838711855474135	4.78286974239234	1.73832823243179	0.113995184246335	0.279997700912379	-5.36618795540273
Tpr_TRINITY_DN11712_c1_g8|Tdu_TRINITY_DN19492_c0_g1	0.0232025057333729	9.00703399954881	0.141423763003863	0.890453505979822	0.947745401113734	-7.40754690713722
Tpr_TRINITY_DN13660_c2_g3|Tdu_TRINITY_DN19486_c2_g1	0.632807016725225	6.18046745723815	2.2146460042844	0.0521838175490886	0.166933955629391	-4.96109259270063
Tpr_TRINITY_DN11346_c1_g2|Tdu_TRINITY_DN14468_c0_g1	0.267126822508707	4.62043721391242	0.710975276273797	0.493980697955192	0.674115287348515	-6.49833028397295
Tpr_TRINITY_DN11644_c3_g2|Tdu_TRINITY_DN21579_c2_g4	-0.847532883495702	4.29718084404671	-1.68782494699873	0.123546907714414	0.293748888679299	-5.32313950136187
Tpr_TRINITY_DN15001_c5_g3|Tdu_TRINITY_DN22098_c2_g2	-0.0812295525796873	5.526824735467	-0.316113566870446	0.758669728652193	0.868856973330087	-6.95451757779003
Tpr_TRINITY_DN9794_c0_g1|Tdu_TRINITY_DN20912_c0_g2	-0.526679673415293	4.25650131710807	-1.63500232634596	0.134307366598523	0.309345758085624	-5.39201728536477
Tpr_TRINITY_DN10598_c0_g4|Tdu_TRINITY_DN13963_c0_g1	0.0172137405696713	3.35643022164044	0.0345491570784957	0.973145747900092	0.988209464361476	-6.38043553218665
Tpr_TRINITY_DN13642_c2_g1|Tdu_TRINITY_DN21365_c1_g4	0.52421155329115	6.86004791326775	1.43267016596443	0.183644626451511	0.373079034229572	-6.22305213162746
Tpr_TRINITY_DN10379_c2_g1|Tdu_TRINITY_DN23200_c5_g2	-0.402851679073323	3.19460541011272	-0.748554701707101	0.472034768966442	0.658215177419309	-6.03990654287329
Tpr_TRINITY_DN30976_c0_g1|Tdu_TRINITY_DN6594_c0_g1	-0.333685460013984	3.41022584933633	-0.625680278898627	0.546084468478503	0.716643547495735	-6.19203410777198
Tpr_TRINITY_DN14803_c3_g1|Tdu_TRINITY_DN23572_c6_g1	0.550317462791863	4.72608024450812	1.79404504924757	0.104243566438776	0.265616600552062	-5.28070845767602
Tpr_TRINITY_DN13683_c4_g1|Tdu_TRINITY_DN22426_c1_g1	0.0303796924241606	4.21675718644036	0.0849549286620692	0.934039602464341	0.969615895047771	-6.65019480615884
Tpr_TRINITY_DN10334_c5_g3|Tdu_TRINITY_DN16861_c0_g1	2.36761715899145	4.54181358557106	5.12816777441849	0.000503825109957441	0.00825911299810893	0.132213027347999
Tpr_TRINITY_DN11732_c3_g2|Tdu_TRINITY_DN17099_c2_g2	0.114733447755431	4.67109312487456	0.372991106314179	0.717243763038809	0.844153332982891	-6.71458485869831
Tpr_TRINITY_DN13697_c1_g2|Tdu_TRINITY_DN16915_c6_g1	0.764239464902046	4.71949243525535	2.56388838206942	0.0290046728429764	0.115236291719109	-4.0623850475036
Tpr_TRINITY_DN10107_c0_g1|Tdu_TRINITY_DN19986_c5_g1	1.28861928057419	3.73581170072163	2.80502899001457	0.0193093031038507	0.0883254933879503	-3.36783193748461
Tpr_TRINITY_DN13082_c0_g7|Tdu_TRINITY_DN20860_c5_g5	0.227463034461245	4.73691040090085	0.685078330731547	0.50946789329144	0.686099210755438	-6.55701321698474
Tpr_TRINITY_DN15171_c0_g7|Tdu_TRINITY_DN23860_c1_g4	-0.391041690359774	3.29049157278911	-0.430747492378185	0.676145341196027	0.813390159824166	-6.26254281180388
Tpr_TRINITY_DN11605_c4_g2|Tdu_TRINITY_DN11233_c0_g1	-0.345845500982783	4.2612807623598	-1.04290697987806	0.322496938466632	0.522835461753461	-6.11440005614473
Tpr_TRINITY_DN9291_c0_g1|Tdu_TRINITY_DN15472_c0_g1	0.116440063273948	5.5020404077521	0.462322737558432	0.654131683772634	0.797458022032255	-6.88469793361875
Tpr_TRINITY_DN11804_c0_g9|Tdu_TRINITY_DN21590_c2_g1	0.0168389832955169	5.21923892083034	0.0548359764871047	0.957391489786698	0.98069610131156	-6.93268773610695
Tpr_TRINITY_DN10219_c6_g1|Tdu_TRINITY_DN19995_c0_g1	-1.16548631884575	5.77477662474841	-5.03382525670496	0.000576121899955094	0.00886539819184629	-0.300864886361104
Tpr_TRINITY_DN11290_c2_g2|Tdu_TRINITY_DN19466_c5_g2	-0.0687311920843401	5.34092171295826	-0.266862533321623	0.795209404791799	0.891153148196027	-6.92568874054086
Tpr_TRINITY_DN11779_c3_g2|Tdu_TRINITY_DN16840_c3_g3	-0.119239381833482	6.38621534884331	-0.302460218588948	0.768741096220571	0.874200546205331	-7.13023226470865
Tpr_TRINITY_DN10516_c1_g3|Tdu_TRINITY_DN19561_c1_g1	0.634217471573367	7.78285754519868	3.56141088723988	0.00549532613185966	0.0391073769935966	-2.9087884519588
Tpr_TRINITY_DN12927_c1_g1|Tdu_TRINITY_DN22980_c2_g1	0.519834093106259	3.91112314042432	1.53430453023255	0.15716841970572	0.341048441392469	-5.40943238828031
Tpr_TRINITY_DN11462_c1_g3|Tdu_TRINITY_DN18955_c5_g2	-3.55528439980105	5.09432371124116	-7.07451260980098	4.15547445104065e-05	0.001775873226538	2.59790895313041
Tpr_TRINITY_DN14614_c1_g6|Tdu_TRINITY_DN1401_c0_g1	-1.05866618957925	6.41116539033788	-3.48505797653783	0.00622451333477479	0.04170575628369	-2.87847036246536
Tpr_TRINITY_DN13868_c2_g1|Tdu_TRINITY_DN24297_c1_g3	1.00965411327704	3.60882389346239	1.74014050775839	0.113665284047785	0.279437038100187	-5.01466628838347
Tpr_TRINITY_DN15138_c2_g2|Tdu_TRINITY_DN19397_c1_g1	-0.393646250745352	6.4402376770601	-1.10017263180183	0.298030940245541	0.500134119052945	-6.56494277758353
Tpr_TRINITY_DN12667_c4_g3|Tdu_TRINITY_DN18652_c6_g1	-1.05489475300533	5.97586066582693	-3.50421158226518	0.00603261382530614	0.0410037417579664	-2.77283660751879
Tpr_TRINITY_DN12935_c0_g1|Tdu_TRINITY_DN23885_c2_g4	1.50237200435126	2.74580479580334	2.29026764149811	0.0459779012828283	0.153594868278966	-3.96537543458697
Tpr_TRINITY_DN11436_c1_g7|Tdu_TRINITY_DN21318_c0_g1	-0.321284462293484	5.69143959773455	-1.25246565140563	0.239998740892897	0.439500358544542	-6.25038945017548
