FUSION_ID,BOTH_EXACT,BOTH_INEXACT_EQUAL,SAM_A_ONLY_EXACT,SAM_B_ONLY_EXACT,SAM_A_EXACT_SAM_B_INEXACT,SAM_B_EXACT_SAM_A_INEXACT,SAM_A_ONLY_SINGLE_INEXACT,SAM_B_ONLY_SINGLE_INEXACT,SAM_A_INEXACT_BETTER,SAM_B_INEXACT_BETTER
Tpr_TRINITY_DN11732_c3_g2|Tdu_TRINITY_DN17099_c2_g2,12,3,1,0,4,0,1,1,2,0
Tpr_TRINITY_DN13697_c1_g2|Tdu_TRINITY_DN16915_c6_g1,16,0,54,0,4,0,8,1,0,5
Tpr_TRINITY_DN10107_c0_g1|Tdu_TRINITY_DN19986_c5_g1,10,4,33,23,1,0,7,2,0,0
Tpr_TRINITY_DN13082_c0_g7|Tdu_TRINITY_DN20860_c5_g5,12,2,125,0,1,0,4,0,3,1
Tpr_TRINITY_DN15171_c0_g7|Tdu_TRINITY_DN23860_c1_g4,23,0,6,8,0,0,0,0,0,0
Tpr_TRINITY_DN11605_c4_g2|Tdu_TRINITY_DN11233_c0_g1,18,1,3,8,0,0,1,0,1,0
Tpr_TRINITY_DN9291_c0_g1|Tdu_TRINITY_DN15472_c0_g1,34,15,16,0,3,0,2,0,7,0
Tpr_TRINITY_DN11804_c0_g9|Tdu_TRINITY_DN21590_c2_g1,31,7,2,65,0,5,0,4,0,1
Tpr_TRINITY_DN10219_c6_g1|Tdu_TRINITY_DN19995_c0_g1,36,1,1,37,0,2,0,9,4,5
Tpr_TRINITY_DN37142_c0_g1|Tdu_TRINITY_DN45271_c0_g1,0,3,0,0,0,0,0,0,0,0
Tpr_TRINITY_DN11290_c2_g2|Tdu_TRINITY_DN19466_c5_g2,20,2,1,57,0,3,0,2,0,1
Tpr_TRINITY_DN11779_c3_g2|Tdu_TRINITY_DN16840_c3_g3,39,18,2,87,0,8,0,32,0,0
Tpr_TRINITY_DN10516_c1_g3|Tdu_TRINITY_DN19561_c1_g1,158,32,2,0,24,1,6,1,21,36
Tpr_TRINITY_DN9937_c0_g1|Tdu_TRINITY_DN32303_c0_g1,0,0,0,0,0,0,0,0,0,0
Tpr_TRINITY_DN6712_c0_g1|Tdu_TRINITY_DN15013_c0_g2,3,0,0,1,0,0,0,0,0,0
Tpr_TRINITY_DN12927_c1_g1|Tdu_TRINITY_DN22980_c2_g1,7,0,17,10,4,0,0,11,0,0
Tpr_TRINITY_DN11462_c1_g3|Tdu_TRINITY_DN18955_c5_g2,15,0,0,0,2,0,1,0,1,2
Tpr_TRINITY_DN14614_c1_g6|Tdu_TRINITY_DN1401_c0_g1,52,8,1,0,3,0,4,0,1,1
Tpr_TRINITY_DN13868_c2_g1|Tdu_TRINITY_DN24297_c1_g3,8,0,0,0,2,0,0,0,0,0
Tpr_TRINITY_DN15138_c2_g2|Tdu_TRINITY_DN19397_c1_g1,71,9,35,0,9,2,6,0,4,13
Tpr_TRINITY_DN12667_c4_g3|Tdu_TRINITY_DN18652_c6_g1,39,4,26,0,1,1,13,1,0,0
Tpr_TRINITY_DN13277_c0_g1|Tdu_TRINITY_DN14226_c0_g1,0,0,0,0,0,0,0,0,0,0
Tpr_TRINITY_DN12935_c0_g1|Tdu_TRINITY_DN23885_c2_g4,6,0,1,32,0,0,0,1,1,0
Tpr_TRINITY_DN11436_c1_g7|Tdu_TRINITY_DN21318_c0_g1,26,5,1,0,2,0,0,0,1,0
Tpr_TRINITY_DN12744_c2_g1|Tdu_TRINITY_DN24940_c1_g1,119,19,7,0,25,1,9,0,3,21
Tpr_TRINITY_DN13468_c0_g1|Tdu_TRINITY_DN18421_c6_g3,22,3,0,0,0,0,0,0,6,2
Tpr_TRINITY_DN30483_c0_g1|Tdu_TRINITY_DN9825_c0_g1,8,2,0,0,0,0,0,0,0,0
Tpr_TRINITY_DN515_c0_g1|Tdu_TRINITY_DN16868_c4_g5,28,4,0,0,8,0,2,0,1,2
Tpr_TRINITY_DN13052_c1_g1|Tdu_TRINITY_DN19025_c1_g1,183,8,103,49,98,15,17,29,17,15
Tpr_TRINITY_DN15806_c0_g1|Tdu_TRINITY_DN17874_c1_g4,2,0,2,0,1,0,0,0,0,0
Tpr_TRINITY_DN10426_c1_g11|Tdu_TRINITY_DN14901_c0_g1,6,0,0,0,0,0,0,0,2,0
Tpr_TRINITY_DN15890_c1_g3|Tdu_TRINITY_DN25023_c2_g1,1,0,0,5,0,0,0,4,0,0
Tpr_TRINITY_DN11118_c1_g2|Tdu_TRINITY_DN24387_c2_g2,17,3,7,59,5,1,1,2,1,0
Tpr_TRINITY_DN12437_c6_g1|Tdu_TRINITY_DN18152_c3_g1,72,1,0,0,0,5,1,0,13,8
Tpr_TRINITY_DN12422_c3_g4|Tdu_TRINITY_DN23379_c3_g1,3,0,0,0,0,0,1,0,0,0
Tpr_TRINITY_DN12134_c0_g2|Tdu_TRINITY_DN21624_c3_g1,127,0,9,1,38,0,11,11,15,4
Tpr_TRINITY_DN8165_c0_g1|Tdu_TRINITY_DN15693_c0_g1,19,12,0,8,1,3,1,3,4,2
Tpr_TRINITY_DN12409_c3_g1|Tdu_TRINITY_DN22484_c2_g8,8,4,0,0,0,0,0,7,0,3
Tpr_TRINITY_DN12330_c1_g4|Tdu_TRINITY_DN20630_c0_g1,43,7,14,1,1,8,2,1,0,0
Tpr_TRINITY_DN15316_c5_g4|Tdu_TRINITY_DN19520_c4_g1,0,0,5,3,0,0,3,0,0,0
Tpr_TRINITY_DN11324_c0_g1|Tdu_TRINITY_DN11585_c0_g1,95,11,51,0,20,0,3,0,4,3
Tpr_TRINITY_DN14194_c1_g7|Tdu_TRINITY_DN8757_c0_g1,20,4,0,0,0,0,0,0,0,3
Tpr_TRINITY_DN10288_c2_g1|Tdu_TRINITY_DN23604_c4_g1,61,39,2,56,11,13,0,6,0,0
Tpr_TRINITY_DN14549_c5_g3|Tdu_TRINITY_DN19459_c2_g1,11,0,0,45,0,13,2,1,2,1
Tpr_TRINITY_DN12493_c7_g1|Tdu_TRINITY_DN18655_c4_g1,7,0,2,7,0,2,0,3,1,0
Tpr_TRINITY_DN13630_c0_g7|Tdu_TRINITY_DN24974_c6_g2,317,7,110,226,169,7,25,6,2,1
