Tdu_4	Tdu_5	Tdu_6	Tpr_1	Tpr_2	Tpr_3
Tpr_TRINITY_DN13747_c1_g4|Tdu_TRINITY_DN21432_c0_g1	8.06153715112631	7.71062471210804	7.48114008370831	6.91291613472612	7.03271925919835	6.716835881762
Tpr_TRINITY_DN14406_c0_g1|Tdu_TRINITY_DN19737_c4_g3	4.93300378088093	5.8607650615359	5.84599182581893	5.69549852880496	5.69747681103011	6.15587884405164
Tpr_TRINITY_DN12991_c2_g2|Tdu_TRINITY_DN18243_c0_g1	8.64949590430738	9.1151528525971	8.87599970104952	8.60817147700749	8.72936739817707	8.87487789168839
Tpr_TRINITY_DN7529_c0_g1|Tdu_TRINITY_DN13262_c0_g1	6.3315531573712	6.50058949729157	6.83959405462078	6.61507984634966	6.58319338353422	6.39248512460778
Tpr_TRINITY_DN14901_c1_g4|Tdu_TRINITY_DN18454_c2_g1	6.39004880668135	6.31714335619564	5.53360750360244	5.51028365633805	5.51435450720622	5.80144810947694
Tpr_TRINITY_DN10282_c0_g16|Tdu_TRINITY_DN25358_c0_g3	7.80628009588423	7.89119695774986	7.67327128985867	8.01742662369232	8.17503406196018	8.26253895203593
Tpr_TRINITY_DN11265_c3_g3|Tdu_TRINITY_DN19499_c3_g1	4.28092708430123	4.52196314808414	5.13433732018191	3.7127765202368	4.68789076220091	4.02122931735685
Tpr_TRINITY_DN10283_c6_g2|Tdu_TRINITY_DN19734_c6_g1	7.63142433138537	6.3333535833769	6.509628640668	5.15334911162278	5.08842869178464	4.54206148065829
Tpr_TRINITY_DN12838_c2_g3|Tdu_TRINITY_DN24089_c0_g2	5.72149967568721	6.77435030971843	6.42669229968593	5.76340259330676	5.59862342410382	6.44018186663908
Tpr_TRINITY_DN12170_c5_g1|Tdu_TRINITY_DN22459_c0_g2	4.00962506248384	4.52196314808414	4.45207761810584	4.81231219378771	4.76285281988213	4.92393211600194
Tpr_TRINITY_DN9295_c0_g1|Tdu_TRINITY_DN13355_c0_g1	6.63545984462052	6.42696663414839	6.92667967138449	6.77167020929037	5.99045353222134	6.09758020348697
Tpr_TRINITY_DN13435_c8_g3|Tdu_TRINITY_DN22913_c4_g1	4.76635391147147	6.162420761397	5.43520379954145	6.3091437842302	5.94288784896929	5.80144810947694
Tpr_TRINITY_DN12764_c3_g1|Tdu_TRINITY_DN17592_c5_g1	5.17401188038472	5.07835649660853	5.13433732018191	5.58724563815294	5.25348793805514	5.38031041066168
Tpr_TRINITY_DN10283_c7_g1|Tdu_TRINITY_DN17163_c3_g8	7.30646217640837	7.28832965869091	7.22056971782599	6.78806464754103	6.33558901827003	6.12702398137945
Tpr_TRINITY_DN14311_c3_g1|Tdu_TRINITY_DN19184_c2_g2	8.7081501220282	8.3313372377784	8.79565070703319	8.90729888541986	8.86101819568157	9.06181685128557
Tpr_TRINITY_DN11936_c1_g1|Tdu_TRINITY_DN36686_c0_g1	4.00962506248384	3.60442530827611	4.75373331796694	3.84402105351505	4.01366092338267	3.74559487474343
Tpr_TRINITY_DN39169_c0_g1|Tdu_TRINITY_DN17720_c1_g1	6.4277684726305	6.31714335619564	5.84599182581893	5.51028365633805	4.76285281988213	5.17009270327134
Tpr_TRINITY_DN12176_c3_g2|Tdu_TRINITY_DN24936_c6_g1	8.05552591309245	8.50238277911462	8.06198647595723	7.80023936148714	7.90408691757345	8.04841414668308
Tpr_TRINITY_DN11830_c2_g5|Tdu_TRINITY_DN17854_c5_g2	5.03428711671811	5.25892874225035	4.95655020096663	4.99288443942953	3.95092516803471	4.70712072692879
Tpr_TRINITY_DN14327_c1_g6|Tdu_TRINITY_DN23877_c3_g1	4.7062329190339	5.47889442619225	5.74005838106987	4.60586131632029	4.64889663058505	5.2790270748245
Tpr_TRINITY_DN13425_c0_g1|Tdu_TRINITY_DN19225_c2_g3	7.00339310877232	7.02446348861332	6.76052248362958	5.20310214681988	5.61894340848342	5.68749192017986
Tpr_TRINITY_DN15988_c1_g1|Tdu_TRINITY_DN15160_c0_g1	7.49593997527208	6.55689693819353	8.56690947875327	7.2092023463563	7.58577654454822	7.39853416928059
Tpr_TRINITY_DN13154_c1_g1|Tdu_TRINITY_DN23255_c1_g1	6.71388649157734	6.77435030971843	6.61826990067183	7.05516871768388	6.68307374590314	6.65753869807823
Tpr_TRINITY_DN13274_c3_g8|Tdu_TRINITY_DN22646_c2_g2	7.52233147416348	8.03193215951717	7.86816320681755	7.93148389476539	8.05712457186663	7.74084134477279
Tpr_TRINITY_DN12222_c1_g3|Tdu_TRINITY_DN16932_c3_g1	6.99084785545321	7.02446348861332	6.73317199548463	7.39192146001466	6.27285326292207	5.80144810947694
Tpr_TRINITY_DN10522_c4_g3|Tdu_TRINITY_DN25508_c1_g1	6.6985385272439	7.40795851938131	6.85236135069466	6.70416338993209	6.97082472547241	6.88137165377389
Tpr_TRINITY_DN11801_c0_g1|Tdu_TRINITY_DN20191_c0_g4	6.04646183066421	6.58424742633848	5.94467610067834	5.62423984563514	5.91028318353736	6.00546200149854
Tpr_TRINITY_DN12827_c0_g1|Tdu_TRINITY_DN20329_c1_g2	4.76635391147147	6.52901790561809	6.10262846045458	6.08864342223496	5.30456212264941	6.00546200149854
Tpr_TRINITY_DN14689_c6_g1|Tdu_TRINITY_DN19597_c4_g1	4.82406940932776	5.92635340316348	5.43520379954145	5.34282691048649	5.17331758937115	5.64741448080452
Tpr_TRINITY_DN11460_c3_g1|Tdu_TRINITY_DN22874_c0_g1	4.76635391147147	5.15331855428975	4.80717257692841	3.96431528723276	4.93480550267143	5.17009270327134
Tpr_TRINITY_DN10853_c1_g5|Tdu_TRINITY_DN21860_c3_g1	5.91982839213319	7.53253238979433	6.22548520824011	6.95708371800169	6.20726492129449	6.34315741224422
Tpr_TRINITY_DN13452_c4_g3|Tdu_TRINITY_DN17266_c4_g3	4.64349716368594	3.80373411649952	3.66966905317847	6.23932233473263	6.2338591313062	6.36803208088325
Tpr_TRINITY_DN14394_c1_g6|Tdu_TRINITY_DN22155_c0_g1	5.49149407024089	5.64395367246275	4.51766595973342	5.04837955202124	5.27925103412022	4.85521936591793
Tpr_TRINITY_DN10857_c4_g3|Tdu_TRINITY_DN20204_c4_g1	5.26016852413444	5.56378332377877	5.00309278690366	4.67801110207612	5.02892768003598	5.47494728479976
Tpr_TRINITY_DN10748_c3_g1|Tdu_TRINITY_DN17301_c8_g1	3.79550025713099	5.22457723745957	4.80717257692841	4.17844009258561	5.14557259888825	5.47494728479976
Tpr_TRINITY_DN11930_c8_g6|Tdu_TRINITY_DN20626_c1_g3	3.79550025713099	4.57745826067584	4.80717257692841	4.93516894157325	4.90201556755376	4.78306958016209
Tpr_TRINITY_DN10656_c1_g1|Tdu_TRINITY_DN13628_c0_g1	4.98453408152101	5.25892874225035	4.64052270751895	4.07534659962151	4.38980940926792	4.78306958016209
Tpr_TRINITY_DN12648_c3_g2|Tdu_TRINITY_DN21504_c2_g7	4.76635391147147	5.22457723745957	5.21563742228376	3.84402105351505	4.72585861239993	5.5200351743283
Tpr_TRINITY_DN11319_c2_g1|Tdu_TRINITY_DN17943_c1_g1	9.41725911384072	10.1086925749795	9.60040639074136	9.93792656275223	9.78606324660585	9.82297281638952
Tpr_TRINITY_DN14311_c5_g4|Tdu_TRINITY_DN24419_c1_g7	3.90653156951974	4.95806226289081	4.45207761810584	5.42898355423621	4.43635199520495	4.70712072692879
Tpr_TRINITY_DN10813_c2_g1|Tdu_TRINITY_DN22969_c2_g2	6.31151540413466	6.83253138080695	6.67686455458267	6.00695962464126	6.56235988011705	6.99751324838305
Tpr_TRINITY_DN11520_c3_g1|Tdu_TRINITY_DN19048_c0_g1	5.78100068743588	5.83822249288481	6.22548520824011	5.97867058020983	6.15255902920436	6.00546200149854
Tpr_TRINITY_DN14766_c2_g1|Tdu_TRINITY_DN22348_c5_g4	8.48926596934877	7.32931807014174	7.98291490496603	7.48536602413373	7.67581792990034	7.90280882443619
Tpr_TRINITY_DN13715_c7_g3|Tdu_TRINITY_DN17378_c2_g1	5.97182302977145	7.15787683625205	6.66243748394739	6.65137597557265	6.58319338353422	6.15587884405164
Tpr_TRINITY_DN12292_c0_g2|Tdu_TRINITY_DN21345_c2_g2	4.76635391147147	3.49339399588737	3.54937481946076	5.15334911162278	4.48143988473349	5.33055737546458
Tpr_TRINITY_DN14172_c0_g1|Tdu_TRINITY_DN11514_c0_g1	3.90653156951974	4.46424765022785	4.0702069827622	3.56838661090162	3.95092516803471	3.74559487474343
Tpr_TRINITY_DN15800_c7_g1|Tdu_TRINITY_DN16846_c0_g1	5.75155690954339	5.71990252569605	5.62572570559087	6.06192608385918	5.97477190998907	6.18416788848306
Tpr_TRINITY_DN12327_c1_g1|Tdu_TRINITY_DN22868_c4_g1	11.5017545107042	11.7599931614225	11.5134017097898	11.1632022781897	11.5077292254309	11.5781518183674
Tpr_TRINITY_DN10297_c4_g1|Tdu_TRINITY_DN18348_c5_g1	5.21773325781404	5.53603833329586	5.36566286628837	5.79619252842443	5.30456212264941	5.33055737546458
Tpr_TRINITY_DN13152_c2_g1|Tdu_TRINITY_DN24861_c0_g1	8.76819291113526	8.53778811524582	8.65698991910772	8.36758300957206	8.38536806648614	8.38945106451815
Tpr_TRINITY_DN8259_c0_g1|Tdu_TRINITY_DN21898_c2_g1	4.50919607197435	3.60442530827611	4.31121508226599	4.93516894157325	5.55710415466556	5.60619181807801
Tpr_TRINITY_DN14747_c0_g9|Tdu_TRINITY_DN18760_c3_g4	7.63948410117932	7.60108186520174	7.81697575195876	7.31481253431689	7.42196807704229	7.59042450221969
Tpr_TRINITY_DN10415_c3_g5|Tdu_TRINITY_DN21477_c1_g1	7.39481805082922	7.25467926924899	6.64786468286012	6.5396276179202	6.61389018075714	6.67757645131478
Tpr_TRINITY_DN15132_c0_g5|Tdu_TRINITY_DN23888_c0_g1	3.67520602341328	4.13494002497489	4.80717257692841	4.17844009258561	3.41326838209191	3.8899847840786
Tpr_TRINITY_DN12268_c0_g2|Tdu_TRINITY_DN22870_c1_g3	7.06453340358623	6.66331899732968	7.00880643809806	6.72133853374022	6.83845043877629	7.01336719958388
Tpr_TRINITY_DN14878_c3_g6|Tdu_TRINITY_DN23136_c0_g1	6.27058514007977	6.18045468422726	5.0481806764322	5.97867058020983	5.75369282059666	5.2790270748245
Tpr_TRINITY_DN11430_c3_g1|Tdu_TRINITY_DN17493_c7_g1	5.72149967568721	6.41178023033372	6.12384494636427	6.03470461512416	5.97477190998907	4.14152355107457
Tpr_TRINITY_DN13117_c3_g1|Tdu_TRINITY_DN16733_c2_g1	5.75155690954339	5.15331855428975	5.25463155389963	5.15334911162278	4.68789076220091	5.64741448080452
Tpr_TRINITY_DN12553_c3_g1|Tdu_TRINITY_DN24930_c1_g4	4.19603818671472	5.15331855428975	5.21563742228376	4.99288443942953	5.53588766875586	5.87270679264677
Tpr_TRINITY_DN13572_c0_g5|Tdu_TRINITY_DN23448_c5_g1	5.80985555010806	6.65043770603295	5.82022872975385	5.76340259330676	5.89370029934176	6.03682617240787
Tpr_TRINITY_DN11799_c1_g1|Tdu_TRINITY_DN22173_c2_g1	6.11742835201835	6.67608629340356	6.63314317715336	5.89031470578898	5.89370029934176	6.09758020348697
Tpr_TRINITY_DN10874_c7_g4|Tdu_TRINITY_DN17349_c0_g1	6.53534835983032	5.88296080765009	6.82671276332405	8.0985362269934	7.47309254201997	7.11971918075622
Tpr_TRINITY_DN11470_c5_g10|Tdu_TRINITY_DN16855_c5_g1	7.14599750421513	7.6471993319664	7.32502088179102	7.40260813881191	7.63149958035051	7.5475159107504
Tpr_TRINITY_DN10973_c0_g1|Tdu_TRINITY_DN17664_c11_g1	4.43704628621852	3.8939319254711	4.75373331796694	5.47020621696272	5.57801314442854	5.87270679264677
Tpr_TRINITY_DN10440_c0_g1|Tdu_TRINITY_DN22129_c1_g1	4.7062329190339	5.56378332377877	4.51766595973342	5.54927778795392	5.05898491389216	4.62695037824481
Tpr_TRINITY_DN11469_c1_g3|Tdu_TRINITY_DN23765_c3_g1	6.18506706889372	6.1069256488053	5.76727984980489	6.46001044985683	5.20053905810618	5.60619181807801
Tpr_TRINITY_DN13437_c0_g2|Tdu_TRINITY_DN17150_c8_g2	5.75155690954339	6.42696663414839	5.87130291434812	6.00695962464126	5.80780022593611	6.29208322764995
Tpr_TRINITY_DN11140_c0_g1|Tdu_TRINITY_DN19310_c0_g1	7.59043591993453	6.38091926662896	7.5136528972268	8.15650945251611	8.62272174772086	8.40756044506988
Tpr_TRINITY_DN9921_c0_g1|Tdu_TRINITY_DN20845_c3_g2	5.62737749832266	6.14415855500427	5.13433732018191	6.5201314422944	6.35993887968578	6.69733970613621
Tpr_TRINITY_DN14962_c2_g11|Tdu_TRINITY_DN19812_c2_g1	8.25755257592743	5.22457723745957	7.38775663713899	6.06192608385918	6.06640238545464	5.90705829743754
Tpr_TRINITY_DN14361_c0_g9|Tdu_TRINITY_DN21867_c1_g1	6.29119541975506	6.62432486571382	6.26421760272882	5.94981571753765	6.45342550856389	6.09758020348697
Tpr_TRINITY_DN13524_c1_g3|Tdu_TRINITY_DN23852_c8_g2	8.87445159852581	9.80009370316016	9.19698966105552	9.60006967851052	9.97624932439457	9.95402177640813
Tpr_TRINITY_DN11615_c6_g5|Tdu_TRINITY_DN20759_c0_g1	3.67520602341328	4.46424765022785	4.31121508226599	4.17844009258561	3.88533682640713	4.35564835642741
Tpr_TRINITY_DN10987_c6_g3|Tdu_TRINITY_DN20396_c1_g1	5.594587563205	5.74435556942059	5.79399718818067	5.34282691048649	5.22725639648196	5.80144810947694
Tpr_TRINITY_DN15530_c0_g3|Tdu_TRINITY_DN18876_c1_g3	6.07050730463086	5.8607650615359	6.42669229968593	7.01394605495736	7.16987850540438	6.86398957554566
Tpr_TRINITY_DN11273_c4_g7|Tdu_TRINITY_DN18593_c0_g1	7.96221570209741	8.58593973743093	8.24739998466855	8.41585612025059	8.23221127842472	8.28230220685736
Tpr_TRINITY_DN15583_c1_g1|Tdu_TRINITY_DN22763_c2_g2	4.19603818671472	4.27580256081474	4.31121508226599	5.62423984563514	4.93480550267143	5.60619181807801
Tpr_TRINITY_DN12551_c0_g6|Tdu_TRINITY_DN10846_c0_g1	5.45542481553337	7.46056260342	6.3386958186881	6.46001044985683	6.71173750415528	5.60619181807801
Tpr_TRINITY_DN11925_c6_g1|Tdu_TRINITY_DN4428_c0_g1	4.93300378088093	5.15331855428975	4.69823820537524	3.56838661090162	4.90201556755376	4.98952045762952
Tpr_TRINITY_DN15635_c5_g1|Tdu_TRINITY_DN24369_c2_g2	9.23512339468811	8.65850198103191	8.83155673555537	8.57075751536437	8.93986227280085	8.52833449754678
Tpr_TRINITY_DN13098_c0_g1|Tdu_TRINITY_DN17185_c0_g1	8.01273097335166	8.99036757688565	7.50559312743284	5.97867058020983	5.97477190998907	5.76445390199474
Tpr_TRINITY_DN14988_c0_g1|Tdu_TRINITY_DN21121_c5_g1	5.17401188038472	4.91562699657042	3.98000917379062	4.27465540784491	4.18699252626823	4.02122931735685
Tpr_TRINITY_DN10364_c0_g2|Tdu_TRINITY_DN16661_c0_g1	7.10001129894094	5.96847887883615	5.74005838106987	8.56125042961999	8.21896025492687	8.35253574456008
Tpr_TRINITY_DN13096_c0_g2|Tdu_TRINITY_DN24876_c1_g1	5.49149407024089	5.03936236499266	5.50154629437014	5.54927778795392	5.27925103412022	5.64741448080452
Tpr_TRINITY_DN12712_c2_g1|Tdu_TRINITY_DN15578_c0_g1	4.93300378088093	4.57745826067584	4.0702069827622	4.60586131632029	4.5675965284832	3.58513020255018
Tpr_TRINITY_DN14735_c3_g2|Tdu_TRINITY_DN23307_c1_g2	5.78100068743588	5.66971676852783	5.68402434615554	5.38654828791581	6.28562055899595	6.15587884405164
Tpr_TRINITY_DN12350_c1_g7|Tdu_TRINITY_DN17051_c0_g1	5.78100068743588	5.53603833329586	5.68402434615554	5.94981571753765	5.69747681103011	5.72648605179572
Tpr_TRINITY_DN12920_c1_g2|Tdu_TRINITY_DN24190_c2_g2	4.93300378088093	5.74435556942059	5.65516948348336	5.1018188109827	4.76285281988213	5.72648605179572
Tpr_TRINITY_DN14212_c2_g3|Tdu_TRINITY_DN19634_c5_g3	4.10584037774314	4.82681772961256	4.51766595973342	5.25119643502092	4.83411150305196	4.62695037824481
Tpr_TRINITY_DN14765_c1_g1|Tdu_TRINITY_DN20801_c4_g2	6.6985385272439	6.18045468422726	6.32043361229537	7.7170638786399	7.47309254201997	7.8942721424817
Tpr_TRINITY_DN11446_c5_g2|Tdu_TRINITY_DN19038_c1_g1	7.21233999904382	5.88296080765009	5.76727984980489	6.57784694015069	6.0213144959261	6.55294979680103
Tpr_TRINITY_DN13842_c5_g2|Tdu_TRINITY_DN18002_c5_g3	5.89311105375741	6.55689693819353	6.55719432392006	6.95708371800169	7.2951224267631	7.2458602108893
Tpr_TRINITY_DN12496_c4_g9|Tdu_TRINITY_DN20115_c3_g1	6.14032875412843	6.66331899732968	6.74691205211093	6.94251091691441	6.79446242639896	6.75505520399249
Tpr_TRINITY_DN13322_c0_g4|Tdu_TRINITY_DN20977_c2_g1	5.49149407024089	4.27580256081474	5.32959361158085	5.34282691048649	5.25348793805514	5.2790270748245
Tpr_TRINITY_DN10734_c0_g1|Tdu_TRINITY_DN23311_c1_g1	8.90820038988035	8.75492481113078	9.40627392849272	8.4368030586955	8.85246252914902	8.67009486994532
Tpr_TRINITY_DN11849_c5_g5|Tdu_TRINITY_DN24281_c8_g1	12.5730514794188	12.7062551124803	12.593887732927	12.4143717811236	13.0985823662017	12.849020733492
Tpr_TRINITY_DN14707_c1_g2|Tdu_TRINITY_DN20928_c2_g1	8.90151349475311	8.72758871884118	9.05785859033455	9.09359830417773	9.00307052183957	8.97946679296559
Tpr_TRINITY_DN15904_c3_g4|Tdu_TRINITY_DN24277_c3_g2	8.2988489922985	8.16920992705964	8.74177485365889	8.62195529244059	8.67702976956915	7.5144756489864
Tpr_TRINITY_DN12894_c3_g4|Tdu_TRINITY_DN18607_c2_g3	6.91319529980075	6.77435030971843	6.81371542279518	7.233348433688	7.17674849477143	7.09012439856792
Tpr_TRINITY_DN10419_c5_g3|Tdu_TRINITY_DN17636_c2_g3	8.94443436165733	8.79351772045638	8.76559347317701	9.89883178881884	10.3213219725565	10.2600494000102
Tpr_TRINITY_DN14049_c0_g2|Tdu_TRINITY_DN20200_c1_g1	5.45542481553337	5.74435556942059	5.32959361158085	5.69549852880496	5.71645991439768	6.06752296963079
Tpr_TRINITY_DN10704_c3_g3|Tdu_TRINITY_DN20843_c0_g3	5.62737749832266	5.44945064829977	5.25463155389963	6.83615893574208	6.00596653159267	5.11237720541505
Tpr_TRINITY_DN12247_c1_g5|Tdu_TRINITY_DN18271_c1_g3	5.17401188038472	5.25892874225035	4.90845591276559	5.25119643502092	4.76285281988213	6.00546200149854
Tpr_TRINITY_DN11368_c3_g7|Tdu_TRINITY_DN21139_c8_g1	6.75897438110588	6.57063699481983	6.4095171558778	6.80427487472229	6.93885233573413	6.86398957554566
Tpr_TRINITY_DN14368_c3_g2|Tdu_TRINITY_DN24273_c1_g8	5.594587563205	5.64395367246275	5.84599182581893	6.39727469450887	5.80780022593611	5.97340079226624
Tpr_TRINITY_DN12832_c3_g4|Tdu_TRINITY_DN25168_c1_g1	4.19603818671472	3.49339399588737	4.69823820537524	4.81231219378771	5.11728355445683	4.54206148065829
Tpr_TRINITY_DN15239_c2_g7|Tdu_TRINITY_DN22546_c4_g5	6.78826868789992	6.68874159420959	6.52565875048695	6.82030498454124	6.91439929200959	6.79228811019147
Tpr_TRINITY_DN13147_c5_g5|Tdu_TRINITY_DN24931_c0_g3	5.08238140491915	3.8939319254711	5.09190205386152	4.36485321681649	3.50346619106348	4.62695037824481
Tpr_TRINITY_DN12598_c2_g1|Tdu_TRINITY_DN15307_c0_g1	5.45542481553337	4.6308975196373	4.85870287756849	4.67801110207612	5.49249507324248	5.68749192017986
Tpr_TRINITY_DN11785_c0_g6|Tdu_TRINITY_DN24465_c2_g1	7.88973632697676	7.85796642818323	7.76390512302424	7.86349091771327	8.05712457186663	7.66257428797553
Tpr_TRINITY_DN13346_c0_g8|Tdu_TRINITY_DN19753_c3_g2	6.39004880668135	6.31714335619564	6.78736409584822	5.62423984563514	6.12440798889021	5.42840469886273
Tpr_TRINITY_DN12384_c1_g3|Tdu_TRINITY_DN16479_c0_g1	7.27576537918545	8.04183062058341	7.4224176445856	7.51521595188028	7.91234270571565	7.29856726122015
Tpr_TRINITY_DN10664_c3_g4|Tdu_TRINITY_DN23346_c2_g1	4.10584037774314	5.38869661722068	4.38336486802183	4.17844009258561	4.24043178522969	3.58513020255018
Tpr_TRINITY_DN15803_c4_g3|Tdu_TRINITY_DN17654_c5_g1	6.89983691694573	6.57063699481983	6.63314317715336	6.59658350273227	6.9549270985922	6.88137165377389
Tpr_TRINITY_DN3044_c0_g1|Tdu_TRINITY_DN2058_c0_g1	5.65943870755496	5.88296080765009	5.71231339058696	6.46001044985683	5.71645991439768	4.78306958016209
Tpr_TRINITY_DN10683_c6_g2|Tdu_TRINITY_DN19809_c12_g1	5.65943870755496	5.56378332377877	5.84599182581893	4.74672385216013	5.37793530897963	5.42840469886273
Tpr_TRINITY_DN10857_c2_g3|Tdu_TRINITY_DN19391_c1_g1	7.71006478062493	7.99674273105487	7.92365831940926	8.46256615476059	8.71528076023242	8.5930643840924
Tpr_TRINITY_DN10856_c5_g1|Tdu_TRINITY_DN23767_c3_g4	6.11742835201835	6.38091926662896	6.26421760272882	5.72985003359574	5.63898116171997	6.03682617240787
Tpr_TRINITY_DN11356_c2_g1|Tdu_TRINITY_DN14426_c0_g1	4.64349716368594	5.11632434680755	4.38336486802183	5.34282691048649	4.43635199520495	4.35564835642741
Tpr_TRINITY_DN12294_c7_g2|Tdu_TRINITY_DN20402_c4_g3	4.82406940932776	4.78027514367553	4.2352662290327	4.27465540784491	4.5675965284832	4.02122931735685
Tpr_TRINITY_DN11919_c1_g3|Tdu_TRINITY_DN25585_c2_g1	4.28092708430123	4.40412665779028	4.45207761810584	4.27465540784491	4.24043178522969	4.98952045762952
Tpr_TRINITY_DN10977_c7_g1|Tdu_TRINITY_DN19504_c8_g1	4.82406940932776	5.50774928886444	5.76727984980489	5.04837955202124	5.49249507324248	6.12702398137945
Tpr_TRINITY_DN11892_c3_g1|Tdu_TRINITY_DN20048_c1_g4	7.02816101392127	6.5977306557021	7.39650027021096	8.39994388128485	7.97279966765747	7.82409684842214
Tpr_TRINITY_DN11122_c1_g1|Tdu_TRINITY_DN20767_c5_g2	7.16845235504282	7.51131590388463	6.93870219963371	6.94251091691441	6.89786392428329	6.75505520399249
Tpr_TRINITY_DN11928_c4_g3|Tdu_TRINITY_DN20996_c3_g2	11.9771991682271	11.7200951804391	12.4522086709325	11.5846084371814	11.5300315486326	11.5478561288963
Tpr_TRINITY_DN12502_c1_g3|Tdu_TRINITY_DN18121_c9_g1	7.60697128766083	7.69188814952645	7.92365831940926	7.0686519470475	7.65628876481508	7.85961113503508
Tpr_TRINITY_DN13315_c0_g7|Tdu_TRINITY_DN16952_c0_g1	5.594587563205	6.62432486571382	5.87130291434812	6.23932233473263	5.92667762178803	5.38031041066168
Tpr_TRINITY_DN10575_c1_g1|Tdu_TRINITY_DN16707_c0_g1	9.25624282092063	9.11045733977555	8.99015373119616	9.34421345075745	9.30063641943561	9.53521431526202
Tpr_TRINITY_DN11028_c1_g3|Tdu_TRINITY_DN25188_c1_g1	7.45085208574355	7.2461425872945	7.13955502945293	6.3091437842302	6.15255902920436	6.57448295835067
Tpr_TRINITY_DN10478_c3_g1|Tdu_TRINITY_DN18788_c6_g1	10.3007560580632	9.84883319313606	9.71842836509833	10.4822208407627	10.6380480830796	10.6146610388468
Tpr_TRINITY_DN13108_c0_g2|Tdu_TRINITY_DN19508_c3_g2	6.14032875412843	6.1069256488053	5.40085229475067	5.54927778795392	5.27925103412022	5.80144810947694
Tpr_TRINITY_DN12372_c0_g5|Tdu_TRINITY_DN20280_c1_g1	7.06453340358623	7.28832965869091	6.92667967138449	6.85184055797435	7.12795705597128	7.04456182118748
Tpr_TRINITY_DN12346_c1_g1|Tdu_TRINITY_DN19392_c4_g2	10.0992810053081	9.85586388463758	10.3094800308952	9.46384231144786	9.60818406241192	9.65627704951432
Tpr_TRINITY_DN10406_c5_g4|Tdu_TRINITY_DN24558_c4_g2	7.66339672112365	6.95282561452467	7.07566141285431	7.14700758474895	7.15603959793932	7.44603459288452
Tpr_TRINITY_DN13009_c1_g8|Tdu_TRINITY_DN17212_c2_g1	7.72529125484959	8.2820797065009	8.15251733624694	9.1132493917591	8.81772327259792	8.72888854201103
Tpr_TRINITY_DN13676_c1_g6|Tdu_TRINITY_DN19073_c1_g2	7.93627891291379	8.46240630340369	8.03424148547433	7.61966711584532	7.96884707603197	7.96119173457102
Tpr_TRINITY_DN10557_c1_g1|Tdu_TRINITY_DN22572_c2_g1	5.08238140491915	5.18938780899727	6.0592358649412	7.13424028867507	8.43778253081139	8.16655234556609
Tpr_TRINITY_DN15278_c1_g1|Tdu_TRINITY_DN24875_c5_g2	5.78100068743588	5.64395367246275	3.78070036556721	5.69549852880496	5.71645991439768	5.87270679264677
Tpr_TRINITY_DN13925_c2_g2|Tdu_TRINITY_DN18982_c1_g2	5.94605993370637	5.76840104338724	5.56497167451178	5.89031470578898	4.83411150305196	5.76445390199474
Tpr_TRINITY_DN15506_c3_g1|Tdu_TRINITY_DN10195_c0_g1	6.6985385272439	6.97365911794183	6.49341841348674	6.28624338212012	6.44206564639934	6.39248512460778
Tpr_TRINITY_DN14408_c1_g4|Tdu_TRINITY_DN22202_c1_g2	9.55784907277512	8.8621623449777	8.85077160393227	8.22434094319422	7.76513376113337	7.78768620823246
Tpr_TRINITY_DN11802_c6_g1|Tdu_TRINITY_DN22521_c1_g2	4.64349716368594	4.99928492561733	4.51766595973342	3.84402105351505	3.41326838209191	4.02122931735685
Tpr_TRINITY_DN10436_c2_g1|Tdu_TRINITY_DN20484_c1_g4	5.56103500349397	4.99928492561733	5.25463155389963	4.36485321681649	4.96686671190373	5.38031041066168
Tpr_TRINITY_DN10965_c8_g1|Tdu_TRINITY_DN13725_c0_g1	4.19603818671472	4.82681772961256	5.50154629437014	5.76340259330676	6.09569669224868	6.31784632371503
Tpr_TRINITY_DN12288_c0_g1|Tdu_TRINITY_DN15384_c0_g1	4.82406940932776	5.74435556942059	6.01449755017591	5.54927778795392	6.05152910897311	5.90705829743754
Tpr_TRINITY_DN15971_c3_g2|Tdu_TRINITY_DN12660_c0_g1	4.87956452191947	4.73218085547449	4.80717257692841	4.52991246308699	4.93480550267143	5.17009270327134
Tpr_TRINITY_DN10371_c4_g7|Tdu_TRINITY_DN15421_c0_g1	4.00962506248384	3.8939319254711	4.38336486802183	3.96431528723276	3.81662407632311	4.14152355107457
Tpr_TRINITY_DN12542_c1_g2|Tdu_TRINITY_DN12730_c0_g1	6.46452702264062	5.76840104338724	6.037040118827	6.99993919696348	6.97082472547241	5.80144810947694
Tpr_TRINITY_DN14607_c0_g1|Tdu_TRINITY_DN17290_c4_g2	6.91319529980075	7.08315748287235	7.97709757837072	6.97151078863697	7.30142241511884	7.48066093599415
Tpr_TRINITY_DN11641_c0_g1|Tdu_TRINITY_DN17808_c1_g2	8.36353236190227	7.87467736839115	7.95950351835598	7.975095125986	7.96488362562463	8.23575962092033
Tpr_TRINITY_DN13305_c0_g1|Tdu_TRINITY_DN17475_c4_g2	4.57790882205836	4.8719056191411	4.80717257692841	5.92037193964516	5.63898116171997	5.56375655175761
