logFC	AveExpr	t	P.Value	adj.P.Val	B
Tpr_TRINITY_DN13052_c1_g1|Tdu_TRINITY_DN19025_c1_g1	8.57070410330878	8.42972087122646	69.4952125177806	5.92272884156847e-15	2.46146155638449e-13	23.8363799281147
Tpr_TRINITY_DN10426_c1_g11|Tdu_TRINITY_DN14901_c0_g1	4.19774209946252	3.73843114425877	16.1027141515109	1.43718637948729e-08	1.96148918663733e-08	10.3782411314527
Tpr_TRINITY_DN11118_c1_g2|Tdu_TRINITY_DN24387_c2_g2	4.40849253032687	4.69563418046641	18.2586414462706	4.16488354676941e-09	6.22443281696245e-09	11.5814987911435
Tpr_TRINITY_DN12437_c6_g1|Tdu_TRINITY_DN18152_c3_g1	5.47531521111662	6.05009829338939	30.7262409341327	2.2903087097952e-11	6.14605759828279e-11	16.5414786623468
Tpr_TRINITY_DN12134_c0_g2|Tdu_TRINITY_DN21624_c3_g1	8.1138593963383	7.72767897945272	62.749716006763	1.66932686189298e-14	3.8147210140295e-13	23.0368256048308
Tpr_TRINITY_DN8165_c0_g1|Tdu_TRINITY_DN15693_c0_g1	4.41493951632643	4.44762690167733	10.6071373049772	8.01498037792457e-07	9.05084578506729e-07	6.3736741344985
Tpr_TRINITY_DN12409_c3_g1|Tdu_TRINITY_DN22484_c2_g8	3.07768658631106	3.34665728949563	7.34664482071207	2.24582631964063e-05	2.36029519258877e-05	3.13427142878722
Tpr_TRINITY_DN12330_c1_g4|Tdu_TRINITY_DN20630_c0_g1	5.91814339546205	5.76500430866032	33.4803239514126	9.64168563583095e-12	2.98019115549133e-11	17.4020587483767
Tpr_TRINITY_DN11324_c0_g1|Tdu_TRINITY_DN11585_c0_g1	8.1035911950526	7.68973374114337	60.7933766248524	2.30196070356937e-14	4.49246394241603e-13	22.8031596666992
Tpr_TRINITY_DN14194_c1_g7|Tdu_TRINITY_DN8757_c0_g1	4.38660471813957	4.45359360280658	14.4863901277967	4.04364974848005e-08	5.20027491302845e-08	9.37618784976467
Tpr_TRINITY_DN10288_c2_g1|Tdu_TRINITY_DN23604_c4_g1	6.75041711143669	6.67691135998725	38.698682586107	2.23337752651883e-12	9.18662622574746e-12	18.8500445603725
Tpr_TRINITY_DN14549_c5_g3|Tdu_TRINITY_DN19459_c2_g1	3.71760135232113	3.85335014390763	10.3726948334788	9.88431128660976e-07	1.10868495077467e-06	6.20899887028675
Tpr_TRINITY_DN13630_c0_g7|Tdu_TRINITY_DN24974_c6_g2	8.9939311669132	8.87605249782807	60.1931485450045	2.54573074373907e-14	4.72957943960219e-13	22.830903104247
Tpr_TRINITY_DN12143_c3_g1|Tdu_TRINITY_DN20625_c4_g1	7.8626341676088	8.02737667717587	64.3316814673531	1.29664728742714e-14	3.44398020707185e-13	23.159446325328
Tpr_TRINITY_DN11809_c7_g3|Tdu_TRINITY_DN17369_c3_g2	6.07859106328578	6.27498705603714	34.0465479208291	8.1410301194416e-12	2.58887279236538e-11	17.5849970557544
Tpr_TRINITY_DN10769_c4_g1|Tdu_TRINITY_DN17328_c4_g1	9.16232010229251	9.04030712352592	60.2242695205014	2.53241741038071e-14	4.72384187178225e-13	22.8440750097389
Tpr_TRINITY_DN11075_c8_g1|Tdu_TRINITY_DN16663_c7_g1	4.12743328497207	3.32539953338086	16.9661584353914	8.59826915432062e-09	1.21655877380148e-08	10.8546220613991
Tpr_TRINITY_DN12193_c2_g1|Tdu_TRINITY_DN21687_c3_g1	4.59915577739247	4.4490317054319	19.100668913252	2.66470371939691e-09	4.14377443452551e-09	12.0204814807939
