Tdu_4	Tdu_5	Tdu_6	Tpr_1	Tpr_2	Tpr_3
Tpr_TRINITY_DN9916_c0_g1|Tdu_TRINITY_DN17297_c0_g1	5.05311655951411	5.38034492785853	5.48717392369102	4.76640411458454	4.74535180646614	5.07029395355397
Tpr_TRINITY_DN14132_c3_g1|Tdu_TRINITY_DN20642_c1_g1	7.14201706410304	5.13933682835474	4.92687347720413	4.19812035501002	4.03315411744888	4.94196985657843
Tpr_TRINITY_DN13550_c0_g1|Tdu_TRINITY_DN10834_c0_g2	3.07736410576079	2.77944088326835	1.8515853498999	5.01256470185394	4.88795620190895	5.00755819820601
Tpr_TRINITY_DN12213_c3_g2|Tdu_TRINITY_DN20464_c3_g1	2.87091322829336	4.54497562963133	2.74467014598339	3.98399554965717	4.62831238527593	4.87325710649442
Tpr_TRINITY_DN12084_c0_g4|Tdu_TRINITY_DN17897_c3_g2	9.11152111649285	8.45186622523985	9.06521036674651	8.19500774314268	8.25499829821598	8.20570307329578
Tpr_TRINITY_DN11948_c3_g2|Tdu_TRINITY_DN22503_c2_g3	6.57135294643446	6.90045628422972	6.47885865547902	6.45908043260595	6.60268657760043	6.7153774467127
Tpr_TRINITY_DN14174_c0_g2|Tdu_TRINITY_DN17554_c1_g2	4.66232660648195	4.60047074222303	5.27304911833817	3.7324567826612	4.31145527993599	5.07029395355397
Tpr_TRINITY_DN10830_c0_g2|Tdu_TRINITY_DN16824_c0_g5	5.05311655951411	5.17633103583694	4.87712044200703	3.24702995549096	4.5009330787997	4.6449881188213
Tpr_TRINITY_DN6122_c0_g1|Tdu_TRINITY_DN37846_c0_g1	3.56279093293103	4.0018333046048	3.90221142296986	4.19812035501002	0.0635277664923996	3.42259569748485
Tpr_TRINITY_DN14771_c8_g6|Tdu_TRINITY_DN18489_c3_g2	4.72506236182991	4.75519333702168	4.25368379347124	4.09502686204591	4.2599249792959	4.46990141226321
Tpr_TRINITY_DN15533_c2_g1|Tdu_TRINITY_DN18838_c2_g6	5.19284132318073	5.61401727406098	5.41926985918922	6.23495712319039	6.71218494253095	6.65525645427513
Tpr_TRINITY_DN14760_c2_g1|Tdu_TRINITY_DN21911_c2_g4	4.84289885212377	5.31549378350856	4.59881927951993	4.62554157874469	5.77318601466287	6.02349974207503
Tpr_TRINITY_DN14126_c1_g9|Tdu_TRINITY_DN18292_c6_g2	3.814329699927	3.12047780110342	3.56779238389931	3.04057907802354	4.15099060774274	4.15956129165106
Tpr_TRINITY_DN13112_c3_g9|Tdu_TRINITY_DN25069_c2_g1	8.9729898752735	8.53254618008981	8.82066346028703	7.40083529157	7.74300786599785	7.90372238722147
Tpr_TRINITY_DN12978_c2_g1|Tdu_TRINITY_DN21592_c2_g3	5.5455129414992	6.05245937767477	5.96309366511689	5.48988647938713	6.00994672628756	6.28388942665326
Tpr_TRINITY_DN11038_c4_g8|Tdu_TRINITY_DN22686_c1_g3	9.85434537877488	9.74060114140499	10.0852050266596	9.82294731660911	10.0621181962377	10.075082192403
Tpr_TRINITY_DN12777_c3_g7|Tdu_TRINITY_DN15942_c0_g1	3.41840102359586	4.29881504236193	2.50366204647959	3.24702995549096	3.43276157615812	3.60316794312667
Tpr_TRINITY_DN14647_c0_g2|Tdu_TRINITY_DN20553_c6_g1	4.89839396471547	5.34828371862623	5.15275488462046	4.62554157874469	3.5229593851297	4.2705926040398
Tpr_TRINITY_DN15229_c3_g5|Tdu_TRINITY_DN20036_c5_g3	4.52802551477036	4.42713913933747	3.99842673822917	4.09502686204591	3.76396748463349	3.76363261531992
Tpr_TRINITY_DN13095_c0_g1|Tdu_TRINITY_DN20734_c1_g6	8.04391762266765	8.15099974588032	7.8865807712561	7.41160172243907	7.21665752539173	7.13775692133271
Tpr_TRINITY_DN15264_c1_g3|Tdu_TRINITY_DN20127_c1_g1	6.2685055931128	6.32376139949216	5.6735870479219	6.13455522623255	5.55538086282207	5.07029395355397
Tpr_TRINITY_DN11065_c1_g2|Tdu_TRINITY_DN15155_c1_g1	6.06529127346022	5.83833457232192	5.86440939025748	6.10832368465937	6.26646782516267	6.38606982145974
Tpr_TRINITY_DN10529_c1_g1|Tdu_TRINITY_DN18426_c5_g1	10.1181104481041	9.78618771570894	10.2927510327807	10.6603758051241	10.8063985625216	10.8166295928526
Tpr_TRINITY_DN15101_c2_g1|Tdu_TRINITY_DN20083_c6_g1	7.33538043682796	7.41558210791507	7.4662951940151	6.3513666153057	6.50647126234113	6.31012096822644
Tpr_TRINITY_DN7668_c0_g1|Tdu_TRINITY_DN17508_c2_g1	4.21486762951073	5.76736805096778	4.97496776540518	4.19812035501002	2.87088268855	3.21614482001742
Tpr_TRINITY_DN15525_c1_g1|Tdu_TRINITY_DN21784_c0_g1	8.29200702749231	7.69591752770607	7.79577448693139	8.24402120561862	7.96439457447315	8.21267262811062
Tpr_TRINITY_DN12549_c2_g5|Tdu_TRINITY_DN18027_c1_g4	3.814329699927	4.42713913933747	5.19397754734698	5.78308285573117	5.53384770127243	6.05486391298436
Tpr_TRINITY_DN13493_c0_g1|Tdu_TRINITY_DN16799_c0_g1	7.28421567620146	7.00697660788076	6.49544153967462	7.61160238778682	6.74066011114142	7.13775692133271
Tpr_TRINITY_DN13767_c0_g1|Tdu_TRINITY_DN21451_c4_g5	8.90009425370531	9.02102686983811	8.98233975406153	7.11492641948362	7.20307911889119	6.61373718483686
Tpr_TRINITY_DN12896_c9_g2|Tdu_TRINITY_DN20213_c4_g1	4.72506236182991	4.60047074222303	4.87712044200703	2.14749428194005	1.93799688440854	2.68563010331864
Tpr_TRINITY_DN10598_c0_g2|Tdu_TRINITY_DN20372_c2_g1	5.43726005084717	5.21240029054446	6.07765342937974	5.40622855034022	5.61811661817004	6.31012096822644
Tpr_TRINITY_DN10137_c3_g4|Tdu_TRINITY_DN21232_c7_g10	5.9386578349292	4.6539100011845	5.48717392369102	6.08160634628359	5.91319349340797	5.99143853284273
Tpr_TRINITY_DN11304_c3_g5|Tdu_TRINITY_DN17200_c4_g1	7.82510953868024	8.22790138408465	8.40836508285035	7.94376570486864	8.04271475575698	8.219608675321
Tpr_TRINITY_DN12899_c5_g2|Tdu_TRINITY_DN19461_c3_g2	7.49690299727458	7.36039032148289	7.82886527339981	6.85583919816649	7.61555637785147	7.94615765354186
Tpr_TRINITY_DN10528_c5_g2|Tdu_TRINITY_DN18934_c1_g1	10.2848665650196	10.7895493367426	9.9786584684691	10.8661494669442	10.749736456911	10.7257675851166
