baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
Tpr_TRINITY_DN15383_c4_g16|Tdu_TRINITY_DN14160_c0_g1	31.3120092851429	0.874923610420264	0.307167648917516	2.84835858692661	0.00439453785329506	0.0287407047331235
Tpr_TRINITY_DN14551_c1_g11|Tdu_TRINITY_DN21735_c3_g1	50.1648936463002	1.50811734034195	0.423668597113416	3.55966278977772	0.0003713312953053	0.00386220424537348
Tpr_TRINITY_DN13298_c1_g1|Tdu_TRINITY_DN18431_c4_g1	42.5911367352653	1.24938196680614	0.434311327529241	2.87669670950966	0.00401861635590925	0.0266710265544779
Tpr_TRINITY_DN10334_c5_g3|Tdu_TRINITY_DN16861_c0_g1	27.7876101225206	1.82006414407389	0.421363614071381	4.31946205911734	1.56409995246592e-05	0.000265576277417912
Tpr_TRINITY_DN10107_c0_g1|Tdu_TRINITY_DN19986_c5_g1	15.4365688493807	1.15414143600581	0.410744136783469	2.80987927190847	0.00495600868231838	0.0315129553840268
Tpr_TRINITY_DN10516_c1_g3|Tdu_TRINITY_DN19561_c1_g1	213.956275880877	0.656950011769287	0.172581119034305	3.80661578419074	0.000140881352241313	0.00172143899759107
Tpr_TRINITY_DN12437_c6_g1|Tdu_TRINITY_DN18152_c3_g1	69.9220540543366	1.00526646020981	0.231443453847268	4.34346464978525	1.40253054681138e-05	0.000244308112239879
Tpr_TRINITY_DN11366_c0_g1|Tdu_TRINITY_DN17359_c4_g3	107.559189272209	1.21894685870152	0.366417868983852	3.32665779123136	0.000878942410938483	0.00780677809715575
Tpr_TRINITY_DN14222_c1_g6|Tdu_TRINITY_DN17376_c1_g4	62.3005314685958	0.849038789986847	0.246233771390171	3.44810049894211	0.000564543936850317	0.00541167896722499
Tpr_TRINITY_DN12013_c2_g2|Tdu_TRINITY_DN16103_c0_g1	115.707226150255	0.45018993888128	0.169682150392127	2.65313669022295	0.0079747568990026	0.0452070868971896
Tpr_TRINITY_DN14932_c0_g2|Tdu_TRINITY_DN21704_c6_g1	174.604564952442	0.539456039408271	0.187752729937083	2.87322607553587	0.00406303251501953	0.0268664281475339
Tpr_TRINITY_DN1450_c0_g1|Tdu_TRINITY_DN20003_c0_g1	17.7441561647565	1.87587958792565	0.525566191049157	3.56925468166234	0.000357998272102888	0.00373745683329569
Tpr_TRINITY_DN14132_c3_g1|Tdu_TRINITY_DN20642_c1_g1	63.2012876243404	1.40102952420901	0.448190902375005	3.12596600418443	0.00177222037576511	0.0138807043502387
Tpr_TRINITY_DN12084_c0_g4|Tdu_TRINITY_DN17897_c3_g2	349.81468708685	0.634011901184061	0.202536282205246	3.13036209750097	0.00174590950738889	0.0137080334322769
Tpr_TRINITY_DN13112_c3_g9|Tdu_TRINITY_DN25069_c2_g1	320.600187385226	1.07914497281974	0.17150499603643	6.2922072112145	3.12983296667884e-10	1.40760173001678e-08
Tpr_TRINITY_DN14647_c0_g2|Tdu_TRINITY_DN20553_c6_g1	31.4986578541528	1.11834380639847	0.347679709573259	3.21659209785675	0.00129722890070072	0.0107668998581675
Tpr_TRINITY_DN13095_c0_g1|Tdu_TRINITY_DN20734_c1_g6	171.32965382266	0.552761095065775	0.191455279929733	2.88715513757911	0.0038874250152695	0.026024956647622
Tpr_TRINITY_DN15101_c2_g1|Tdu_TRINITY_DN20083_c6_g1	124.908902408185	0.854861975622025	0.195596177253369	4.3705454146717	1.23936573255728e-05	0.000217647179624455
Tpr_TRINITY_DN7668_c0_g1|Tdu_TRINITY_DN17508_c2_g1	19.5023488868485	1.23711694055269	0.454591889021526	2.72137926441118	0.00650101279208936	0.03870763424051
Tpr_TRINITY_DN13767_c0_g1|Tdu_TRINITY_DN21451_c4_g5	314.385405381811	1.84874295358937	0.166509620611581	11.1029197400068	1.21411581425343e-28	5.94088942747192e-26
Tpr_TRINITY_DN12896_c9_g2|Tdu_TRINITY_DN20213_c4_g1	19.4472816838874	2.32982610115994	0.412282639355723	5.65104100623975	1.59479037413276e-08	5.4674899291526e-07
Tpr_TRINITY_DN15775_c2_g6|Tdu_TRINITY_DN19323_c3_g1	139.220245152197	0.862547703857952	0.181845162115912	4.74330850390259	2.10255696019759e-06	4.54168003543331e-05
Tpr_TRINITY_DN11161_c2_g1|Tdu_TRINITY_DN19799_c7_g5	334.79143174248	0.984830954113153	0.168333867406188	5.85046235370311	4.90208411214139e-09	1.84513760374832e-07
Tpr_TRINITY_DN11460_c3_g5|Tdu_TRINITY_DN16979_c0_g2	81.2688382028162	0.732776758987227	0.204889721529399	3.57644470165421	0.000348298952283507	0.00365798850861654
Tpr_TRINITY_DN14305_c2_g3|Tdu_TRINITY_DN23093_c0_g1	92.960464653904	0.576122134331214	0.193202209900433	2.98196451597587	0.00286405192331894	0.0204860591059989
Tpr_TRINITY_DN11639_c6_g4|Tdu_TRINITY_DN19840_c1_g1	53.7955923382138	0.603245174480001	0.223251070513265	2.70209308780966	0.0068904468092475	0.0405110103230745
Tpr_TRINITY_DN5357_c0_g1|Tdu_TRINITY_DN20590_c2_g3	2.6941569652627	1.99442611015857	0.625000000832656	3.1910817720024	0.00141741157525879	0.01162104768291
Tpr_TRINITY_DN11273_c5_g1|Tdu_TRINITY_DN14692_c0_g1	42.4113785005907	1.52616547493117	0.495162815475365	3.08214879476768	0.00205512081628748	0.0156018163521401
Tpr_TRINITY_DN8430_c0_g1|Tdu_TRINITY_DN16985_c0_g1	3.81370708663262	1.68205647878032	0.614379479998918	2.73781357213181	0.00618491257738439	0.0372926181609212
Tpr_TRINITY_DN15536_c3_g1|Tdu_TRINITY_DN22668_c0_g3	12.4924692794266	1.57611841770965	0.45425833419692	3.46965217599378	0.000521132758554339	0.00508612343230957
Tpr_TRINITY_DN14293_c0_g7|Tdu_TRINITY_DN24970_c1_g2	313.364121559248	0.484992097979155	0.161455938895707	3.00386657373091	0.00266572201788899	0.0193764331685179
Tpr_TRINITY_DN12096_c4_g4|Tdu_TRINITY_DN23701_c1_g1	75.5544232087725	1.94832420757798	0.278600125196276	6.99326393412556	2.68563581455942e-12	1.77367297814307e-10
Tpr_TRINITY_DN11269_c3_g3|Tdu_TRINITY_DN24648_c1_g2	157.071069239778	1.45217238453063	0.198777199781151	7.30552792840146	2.76180206345201e-13	2.07907686804621e-11
Tpr_TRINITY_DN11723_c0_g1|Tdu_TRINITY_DN20632_c0_g2	37.7454365799314	1.1383948303978	0.256952640010762	4.43036829802611	9.40722859168214e-06	0.000171642060660099
Tpr_TRINITY_DN12079_c1_g3|Tdu_TRINITY_DN21811_c1_g1	47.098727307154	0.861039199480833	0.298352245749061	2.88598196175482	0.00390194520102111	0.0261059292038485
Tpr_TRINITY_DN7906_c0_g1|Tdu_TRINITY_DN16252_c0_g1	23.8293363756829	1.81175454081251	0.462881203523543	3.9140810363892	9.07491570856634e-05	0.00118771139849539
Tpr_TRINITY_DN9882_c0_g1|Tdu_TRINITY_DN13766_c0_g1	116.719141678517	0.735592361483192	0.183227256340395	4.0146448523828	5.95353717410682e-05	0.000831255871326328
